Temp,humidity,rain (mm)
4.49,68.82,0.0
4.61,68.66,0.0
4.65,68.84,0.0
4.46,69.91,0.0
4.04,72.04,0.0
3.89,72.97,0.0
3.87,72.88,0.0
3.96,72.52,0.0
4.02,72.15,0.0
3.95,72.71,0.0
3.91,72.91,0.0
3.73,74.16,0.0
3.75,74.41,0.0
3.52,75.76,0.0
3.31,77.29,0.0
3.33,77.64,0.0
3.35,77.98,0.0
3.37,78.55,0.0
3.38,78.53,0.0
3.42,78.56,0.0
3.56,78.26,0.0
3.76,77.43,0.0
3.82,77.57,0.0
3.87,77.48,0.0
3.91,77.29,0.0
3.96,77.06,0.0
4.0,76.64,0.0
4.11,76.62,0.0
4.21,76.23,0.0
4.45,74.81,0.0
4.64,73.88,0.0
4.77,73.66,0.0
4.83,74.21,0.0
4.48,76.61,0.0
4.06,78.8,0.0
4.28,77.75,0.0
4.58,75.74,0.0
4.85,74.21,0.0
4.92,72.66,0.0
5.0,71.69,0.0
5.06,71.85,0.0
5.09,72.34,0.0
5.13,72.78,0.0
5.19,73.3,0.0
5.04,74.47,0.0
4.76,76.03,0.0
4.72,77.05,0.0
4.83,76.72,0.0
4.88,77.1,0.0
5.19,77.79,0.0
5.54,76.9,0.0
5.78,76.62,0.0
6.15,77.42,0.0
6.97,75.54,0.0
7.27,74.86,0.0
7.3,75.78,0.0
7.36,76.12,0.0
7.36,76.56,0.0
7.51,76.34,0.0
7.65,76.27,0.0
7.66,76.38,0.0
7.62,76.65,0.0
7.67,76.68,0.0
7.79,76.47,0.0
8.05,75.92,0.0
8.24,75.54,0.0
8.5,75.58,0.0
8.9,74.84,0.0
9.3,73.83,0.0
9.37,74.01,0.0
9.26,74.46,0.0
9.18,74.86,0.0
9.16,74.95,0.0
9.21,74.89,0.0
9.37,74.51,0.0
9.36,75.0,0.0
9.44,74.98,0.0
9.49,74.9,0.0
9.39,75.37,0.0
9.2,76.03,0.0
9.05,76.73,0.0
8.97,77.15,0.0
9.08,77.05,0.0
9.01,77.55,0.0
8.89,78.22,0.0
8.79,78.83,0.0
8.78,79.29,0.0
8.67,80.2,0.0
8.51,81.5,0.0
8.43,82.6,0.0
8.27,83.9,0.0
8.16,84.8,0.0
8.03,85.9,0.0
7.92,86.9,0.0
7.85,87.1,0.0
7.89,86.2,0.0
7.93,85.7,0.0
7.93,85.8,0.0
7.9,86.1,0.0
7.86,86.4,0.0
7.88,86.5,0.0
7.87,86.1,0.0
7.7,85.4,0.0
7.51,85.2,0.0
7.37,85.7,0.0
7.3,86.2,0.0
7.21,87.0,0.0
7.26,87.3,0.0
7.28,86.8,0.0
7.36,84.7,0.0
7.4,83.2,0.0
7.27,82.8,0.0
6.96,83.8,0.0
6.85,84.3,0.0
6.77,84.6,0.0
6.66,84.7,0.0
6.6,84.9,0.0
6.56,85.4,0.0
6.53,85.3,0.0
6.5,85.1,0.0
6.45,85.0,0.0
6.39,85.1,0.0
6.36,85.5,0.0
6.34,85.5,0.0
6.3,85.6,0.0
6.26,86.1,0.0
6.22,86.6,0.0
6.2,88.2,0.0
6.09,90.1,0.0
5.87,93.8,0.0
5.45,97.9,0.0
5.18,100.0,0.0
5.1,100.0,0.0
5.03,100.0,0.0
4.99,100.0,0.0
5.04,99.9,0.0
5.11,99.6,0.0
5.09,99.3,0.0
5.08,98.8,0.0
5.1,98.9,0.0
5.12,98.4,0.0
5.09,98.5,0.0
5.06,98.0,0.0
5.11,97.9,0.0
5.18,97.4,0.0
5.12,97.9,0.0
5.18,97.6,0.0
5.17,97.6,0.0
5.13,97.3,0.0
5.06,97.7,0.0
5.06,97.9,0.0
5.06,97.9,0.0
5.0,98.2,0.0
5.01,98.3,0.0
5.14,97.7,0.0
5.34,96.4,0.0
5.37,96.3,0.0
5.34,96.5,0.0
5.27,96.9,0.0
5.3,96.9,0.0
5.22,97.3,0.0
5.23,97.8,0.0
5.23,98.5,0.0
5.15,99.7,0.0
5.11,100.0,0.0
5.14,100.0,0.0
5.3,99.7,0.0
5.34,99.9,0.0
5.31,100.0,0.0
5.2,100.0,0.0
5.33,100.0,0.1
5.43,100.0,0.1
5.38,100.0,0.1
5.34,100.0,0.0
5.34,100.0,0.1
5.29,100.0,0.1
5.33,100.0,0.3
5.25,100.0,0.2
5.2,100.0,0.1
5.3,100.0,0.0
5.55,100.0,0.1
5.71,100.0,0.0
5.8,100.0,0.0
5.88,100.0,0.0
5.91,99.0,0.0
6.11,96.4,0.0
6.07,96.6,0.0
6.08,93.3,0.0
6.08,92.6,0.0
6.09,91.6,0.0
6.13,90.4,0.0
6.15,90.3,0.0
6.08,91.4,0.0
6.06,92.0,0.0
6.12,91.7,0.0
6.16,91.3,0.0
6.29,90.8,0.0
6.52,89.3,0.0
6.55,90.2,0.0
6.69,88.3,0.0
6.76,87.3,0.0
6.88,86.2,0.0
7.1,84.5,0.0
7.29,80.4,0.0
7.44,79.97,0.0
7.56,78.1,0.0
7.72,77.47,0.0
7.85,75.38,0.0
7.77,75.75,0.0
7.79,74.67,0.0
7.81,73.54,0.0
7.9,72.67,0.0
8.01,72.38,0.0
8.35,70.36,0.0
8.19,69.69,0.0
8.15,69.98,0.0
8.32,68.33,0.0
8.43,67.66,0.0
8.67,66.76,0.0
8.34,66.85,0.0
8.42,66.74,0.0
8.32,67.22,0.0
8.42,66.51,0.0
8.37,66.31,0.0
8.12,68.12,0.0
8.27,67.9,0.0
8.13,68.89,0.0
8.25,67.09,0.0
8.35,66.43,0.0
8.43,65.93,0.0
8.66,64.74,0.0
8.62,64.08,0.0
8.18,65.47,0.0
7.76,67.01,0.0
7.39,67.99,0.0
7.04,70.11,0.0
6.62,73.25,0.0
6.35,75.01,0.0
6.19,74.85,0.0
6.23,72.8,0.0
6.05,73.95,0.0
5.77,75.33,0.0
5.81,75.14,0.0
6.05,74.71,0.0
5.76,76.34,0.0
5.65,76.79,0.0
5.5,77.48,0.0
5.14,79.11,0.0
4.84,80.6,0.0
4.73,81.0,0.0
4.63,81.2,0.0
4.55,81.0,0.0
4.45,81.2,0.0
3.67,85.5,0.0
3.4,88.1,0.0
3.29,87.0,0.0
3.21,86.4,0.0
2.78,89.1,0.0
2.41,91.5,0.0
2.2,93.0,0.0
1.93,93.9,0.0
1.81,94.7,0.0
1.68,95.2,0.0
1.42,96.1,0.0
1.27,97.1,0.0
1.17,97.4,0.0
1.08,97.3,0.0
1.14,97.4,0.0
1.23,96.6,0.0
1.02,97.1,0.0
0.73,98.1,0.0
0.69,98.0,0.0
0.54,98.9,0.0
0.3,99.6,0.0
0.27,99.9,0.0
0.25,99.4,0.0
-0.18,99.7,0.0
-0.21,100.0,0.0
-0.27,100.0,0.0
-0.48,100.0,0.0
-0.39,100.0,0.0
-0.13,100.0,0.0
-0.48,99.5,0.0
-0.55,100.0,0.0
-0.47,100.0,0.0
-0.63,100.0,0.0
-0.86,100.0,0.0
-0.95,100.0,0.0
-0.99,100.0,0.0
-0.96,100.0,0.0
-1.02,100.0,0.0
-1.26,100.0,0.0
-1.55,100.0,0.0
-1.6,100.0,0.0
-1.66,100.0,0.0
-1.75,100.0,0.0
-1.89,100.0,0.0
-1.89,100.0,0.0
-1.58,100.0,0.0
-1.34,100.0,0.0
-1.17,100.0,0.0
-1.01,100.0,0.0
-1.0,100.0,0.0
-1.1,100.0,0.0
-0.99,100.0,0.0
-0.95,100.0,0.0
-1.07,100.0,0.0
-1.14,100.0,0.0
-1.26,100.0,0.0
-1.51,100.0,0.0
-1.75,100.0,0.0
-1.84,100.0,0.0
-2.42,100.0,0.0
-2.66,100.0,0.0
-2.54,100.0,0.0
-2.63,100.0,0.0
-2.83,100.0,0.0
-2.73,100.0,0.0
-2.26,100.0,0.0
-2.04,100.0,0.0
-1.87,100.0,0.0
-1.87,100.0,0.0
-2.0,100.0,0.0
-2.22,100.0,0.0
-2.38,100.0,0.0
-2.54,100.0,0.0
-2.95,100.0,0.0
-3.02,100.0,0.0
-3.04,100.0,0.0
-3.06,100.0,0.0
-3.03,100.0,0.0
-2.92,100.0,0.0
-2.61,100.0,0.0
-2.32,100.0,0.0
-2.3,100.0,0.0
-2.27,100.0,0.0
-2.17,100.0,0.0
-1.55,100.0,0.0
-1.09,100.0,0.0
-0.85,100.0,0.0
-0.48,100.0,0.0
-0.11,99.4,0.0
0.14,99.0,0.0
0.28,98.7,0.0
0.63,97.7,0.0
1.26,95.1,0.0
1.68,93.2,0.0
1.96,92.2,0.0
2.3,91.3,0.0
2.59,90.9,0.0
2.92,90.1,0.0
3.3,89.0,0.0
3.63,88.1,0.0
3.82,87.6,0.0
4.01,86.8,0.0
4.26,85.7,0.0
4.65,84.1,0.0
5.06,82.9,0.0
5.47,81.0,0.0
5.87,78.8,0.0
6.04,78.4,0.0
5.93,79.21,0.0
5.93,79.04,0.0
6.07,78.31,0.0
5.89,79.14,0.0
5.63,80.2,0.0
5.68,80.5,0.0
5.85,80.1,0.0
6.05,79.53,0.0
6.05,79.7,0.0
6.08,79.65,0.0
5.93,80.2,0.0
5.83,80.8,0.0
5.62,81.8,0.0
5.48,82.3,0.0
5.41,82.9,0.0
5.18,83.9,0.0
5.02,84.8,0.0
4.68,86.4,0.0
4.21,88.6,0.0
3.94,90.0,0.0
3.83,90.5,0.0
3.81,90.6,0.0
3.8,90.5,0.0
3.69,91.2,0.0
3.45,92.1,0.0
3.13,93.7,0.0
2.94,94.5,0.0
2.87,94.9,0.0
2.74,95.5,0.0
2.7,95.8,0.0
2.55,96.1,0.0
2.44,96.8,0.0
2.5,96.3,0.0
2.64,95.0,0.0
2.75,94.4,0.0
2.62,94.9,0.0
2.56,95.2,0.0
2.52,95.5,0.0
2.55,95.6,0.0
2.47,96.0,0.0
2.35,96.9,0.0
2.24,97.1,0.0
2.15,97.5,0.0
1.98,97.8,0.0
1.89,98.1,0.0
1.92,97.8,0.0
1.99,96.6,0.0
1.87,96.7,0.0
1.92,96.4,0.0
1.93,96.6,0.0
1.93,96.7,0.0
1.9,96.1,0.0
1.91,96.4,0.0
2.04,96.3,0.0
2.18,95.7,0.0
2.2,95.9,0.0
2.21,95.9,0.0
2.21,96.1,0.0
2.23,96.1,0.0
2.26,95.9,0.0
2.22,95.9,0.0
2.22,95.8,0.0
2.26,95.0,0.0
2.32,94.7,0.0
2.43,94.2,0.0
2.45,94.0,0.0
2.41,93.8,0.0
2.43,93.7,0.0
2.43,93.4,0.0
2.44,93.1,0.0
2.47,93.1,0.0
2.49,93.0,0.0
2.48,93.3,0.0
2.45,93.6,0.0
2.44,94.1,0.0
2.52,93.7,0.0
2.55,93.6,0.0
2.54,93.7,0.0
2.5,93.7,0.0
2.53,93.6,0.0
2.46,93.9,0.0
2.38,94.5,0.0
2.32,94.8,0.0
2.28,94.8,0.0
2.25,94.8,0.0
2.32,94.3,0.0
2.33,94.1,0.0
2.19,95.0,0.0
2.09,95.3,0.0
2.08,95.2,0.0
2.0,95.4,0.0
1.85,95.9,0.0
1.59,96.8,0.0
1.3,97.4,0.0
1.05,98.2,0.0
0.96,98.6,0.0
0.91,98.4,0.0
0.81,98.6,0.0
0.78,98.6,0.0
0.7,98.7,0.0
0.61,99.0,0.0
0.53,98.9,0.0
0.51,99.1,0.0
0.43,98.8,0.0
0.14,98.8,0.0
-0.23,100.0,0.0
-0.51,100.0,0.0
-0.58,100.0,0.0
-0.63,100.0,0.0
-0.72,100.0,0.0
-0.83,100.0,0.0
-0.87,100.0,0.0
-0.84,100.0,0.0
-0.76,100.0,0.0
-0.72,100.0,0.0
-0.67,100.0,0.0
-0.59,100.0,0.0
-0.57,100.0,0.0
-0.59,100.0,0.0
-0.43,100.0,0.0
-0.32,100.0,0.0
-0.05,99.9,0.0
0.27,99.0,0.0
0.6,97.6,0.0
0.82,96.7,0.0
1.1,96.1,0.0
1.4,95.0,0.0
1.84,93.6,0.0
2.42,91.6,0.0
3.02,89.4,0.0
3.55,87.3,0.0
3.91,85.8,0.0
4.23,84.6,0.0
4.44,83.9,0.0
4.8,82.3,0.0
5.06,81.3,0.0
5.32,79.82,0.0
5.41,79.58,0.0
5.7,78.18,0.0
5.94,77.22,0.0
6.47,74.79,0.0
6.89,73.29,0.0
7.31,71.24,0.0
7.56,70.25,0.0
7.46,70.51,0.0
7.74,69.27,0.0
7.97,68.78,0.0
8.04,68.14,0.0
7.95,68.79,0.0
7.98,68.75,0.0
8.21,68.07,0.0
8.5,66.81,0.0
8.46,67.18,0.0
8.49,66.08,0.0
8.42,66.52,0.0
8.29,66.78,0.0
7.99,68.46,0.0
7.76,69.6,0.0
7.63,71.23,0.0
7.44,71.83,0.0
7.4,71.56,0.0
7.24,71.84,0.0
6.86,73.29,0.0
6.69,74.31,0.0
6.54,74.92,0.0
6.36,75.94,0.0
5.93,78.18,0.0
5.36,81.0,0.0
4.84,83.4,0.0
4.52,84.4,0.0
4.19,85.2,0.0
3.86,86.3,0.0
3.56,87.1,0.0
3.21,88.6,0.0
3.08,89.1,0.0
2.99,89.1,0.0
2.79,89.8,0.0
2.65,90.3,0.0
2.7,90.1,0.0
2.56,90.4,0.0
2.35,91.3,0.0
2.22,91.6,0.0
2.01,92.6,0.0
1.99,92.7,0.0
2.1,92.4,0.0
2.1,92.4,0.0
2.19,92.3,0.0
2.13,92.4,0.0
1.94,93.1,0.0
1.81,94.0,0.0
1.67,94.2,0.0
1.63,94.6,0.0
1.44,94.9,0.0
1.33,95.7,0.0
1.38,95.7,0.0
1.44,95.4,0.0
1.38,95.4,0.0
1.18,96.3,0.0
1.17,96.5,0.0
1.12,96.7,0.0
1.12,96.8,0.0
1.19,96.5,0.0
1.18,96.5,0.0
1.09,96.7,0.0
0.95,97.4,0.0
0.87,97.8,0.0
0.75,98.0,0.0
0.63,98.5,0.0
0.56,99.0,0.0
0.49,98.8,0.0
0.33,99.5,0.0
0.28,99.7,0.0
0.27,99.9,0.0
0.34,99.8,0.0
0.31,99.9,0.0
0.33,99.8,0.0
0.27,99.7,0.0
0.19,100.0,0.0
0.17,100.0,0.0
0.07,100.0,0.0
-0.04,100.0,0.0
-0.04,100.0,0.0
-0.04,100.0,0.0
0.03,100.0,0.0
0.1,99.9,0.0
0.01,99.8,0.0
-0.27,100.0,0.0
-0.63,100.0,0.0
-0.84,100.0,0.0
-1.01,100.0,0.0
-1.1,100.0,0.0
-1.09,100.0,0.0
-1.03,100.0,0.0
-1.02,100.0,0.0
-1.08,100.0,0.0
-1.15,100.0,0.0
-1.17,100.0,0.0
-1.07,100.0,0.0
-1.0,100.0,0.0
-0.93,100.0,0.0
-0.92,100.0,0.0
-0.85,100.0,0.0
-0.95,100.0,0.0
-0.94,100.0,0.0
-0.8,100.0,0.0
-0.7,100.0,0.0
-0.64,100.0,0.0
-0.68,100.0,0.0
-0.66,99.9,0.0
-0.97,100.0,0.0
-1.34,100.0,0.0
-1.53,100.0,0.0
-1.49,100.0,0.0
-1.51,100.0,0.0
-1.37,100.0,0.0
-1.2,100.0,0.0
-1.15,100.0,0.0
-1.16,100.0,0.0
-1.11,100.0,0.0
-1.11,100.0,0.0
-0.96,100.0,0.0
-0.79,100.0,0.0
-0.64,100.0,0.0
-0.33,99.7,0.0
-0.19,99.8,0.0
-0.02,99.3,0.0
0.06,99.3,0.0
0.28,98.7,0.0
0.62,97.9,0.0
1.03,96.5,0.0
1.2,95.9,0.0
1.36,96.0,0.0
1.83,94.5,0.0
2.3,93.1,0.0
2.75,91.2,0.0
3.04,89.4,0.0
3.27,88.9,0.0
3.28,89.3,0.0
3.37,89.5,0.0
3.43,89.7,0.0
3.63,89.5,0.0
3.99,88.0,0.0
4.22,87.0,0.0
4.42,86.8,0.0
4.67,85.9,0.0
4.73,85.6,0.0
4.87,84.4,0.0
4.96,84.1,0.0
5.01,84.3,0.0
5.23,83.8,0.0
5.35,83.5,0.0
5.46,83.8,0.0
5.63,83.0,0.0
5.7,82.8,0.0
5.75,83.0,0.0
5.8,83.0,0.0
5.9,82.5,0.0
5.93,82.8,0.0
6.1,82.7,0.0
6.2,82.1,0.0
6.12,82.3,0.0
6.19,82.8,0.0
6.36,81.8,0.0
6.21,82.2,0.0
6.13,82.9,0.0
6.12,83.4,0.0
6.04,84.7,0.0
6.05,84.3,0.0
6.2,83.8,0.0
6.21,83.6,0.0
6.13,84.2,0.0
6.26,83.8,0.0
6.09,84.6,0.0
6.0,85.6,0.0
6.02,85.3,0.0
6.09,84.9,0.0
6.02,85.2,0.0
5.99,84.7,0.0
5.9,85.5,0.0
5.82,86.0,0.0
5.66,86.8,0.0
5.51,88.5,0.0
5.27,90.5,0.0
5.09,88.4,0.0
4.83,86.8,0.0
4.49,86.2,0.0
4.2,86.9,0.0
3.93,87.5,0.0
3.7,87.7,0.0
3.56,88.3,0.0
3.36,88.3,0.0
3.08,89.3,0.0
2.85,89.8,0.0
2.72,90.2,0.0
2.48,92.1,0.0
2.36,92.9,0.0
2.21,93.4,0.0
2.04,94.9,0.0
1.78,95.5,0.0
1.43,95.8,0.0
1.27,95.3,0.0
1.1,95.8,0.0
1.07,95.8,0.0
1.09,95.8,0.0
1.02,96.0,0.0
0.98,96.0,0.0
1.0,95.9,0.0
1.1,95.4,0.0
1.08,95.4,0.0
0.77,98.0,0.0
0.73,98.8,0.0
0.69,98.4,0.0
0.63,97.3,0.0
0.48,97.9,0.0
0.33,98.8,0.0
0.16,99.9,0.0
0.23,99.9,0.0
0.17,100.0,0.0
0.02,99.9,0.0
-0.07,100.0,0.0
-0.05,100.0,0.0
-0.17,99.9,0.0
-0.34,99.8,0.0
-0.52,100.0,0.0
-0.39,100.0,0.0
-0.41,100.0,0.0
-0.53,100.0,0.0
-0.39,100.0,0.0
-0.38,100.0,0.0
-0.72,100.0,0.0
-0.88,100.0,0.0
-0.94,100.0,0.0
-0.96,100.0,0.0
-0.96,100.0,0.0
-0.98,100.0,0.0
-0.98,100.0,0.0
-1.07,100.0,0.0
-1.13,100.0,0.0
-1.01,100.0,0.0
-0.99,100.0,0.0
-1.04,100.0,0.0
-0.92,100.0,0.0
-1.12,100.0,0.0
-1.19,100.0,0.0
-1.15,100.0,0.0
-1.03,100.0,0.0
-0.89,100.0,0.0
-0.68,99.6,0.0
-0.75,100.0,0.0
-0.66,99.9,0.0
-0.56,99.7,0.0
-0.78,100.0,0.0
-0.78,100.0,0.0
-0.62,100.0,0.0
-0.51,100.0,0.0
-0.24,99.2,0.0
-0.07,98.5,0.0
0.2,97.1,0.0
0.23,96.9,0.0
0.22,97.5,0.0
0.08,98.4,0.0
-0.06,99.1,0.0
0.24,98.0,0.0
0.27,97.0,0.0
0.23,97.7,0.0
0.31,97.8,0.0
0.37,97.6,0.0
0.38,97.1,0.0
0.31,97.3,0.0
0.42,97.6,0.0
0.68,97.0,0.0
0.73,96.8,0.0
0.57,98.3,0.0
0.59,98.7,0.0
0.92,97.3,0.0
1.15,95.6,0.0
1.06,96.1,0.0
1.15,95.7,0.0
1.24,95.7,0.0
1.46,94.5,0.0
1.68,93.7,0.0
2.0,91.8,0.0
1.94,92.0,0.0
2.08,91.5,0.0
2.51,89.6,0.0
2.63,89.2,0.0
2.57,89.6,0.0
2.64,89.2,0.0
2.85,88.9,0.0
3.15,88.2,0.0
3.68,86.8,0.0
4.61,83.7,0.0
4.93,81.9,0.0
5.89,77.46,0.0
5.57,79.14,0.0
5.79,78.0,0.0
6.6,74.27,0.0
6.43,74.42,0.0
6.54,74.09,0.0
6.7,73.36,0.0
6.76,73.42,0.0
6.92,72.87,0.0
6.82,72.95,0.0
6.95,72.87,0.0
6.34,75.22,0.0
6.26,75.54,0.0
6.71,73.9,0.0
6.7,73.91,0.0
6.54,74.52,0.0
6.11,76.87,0.0
5.64,79.19,0.0
5.29,80.7,0.0
5.29,81.1,0.0
5.34,81.3,0.0
4.72,83.9,0.0
4.16,87.0,0.0
4.15,87.2,0.0
3.99,88.2,0.0
3.98,88.3,0.0
3.88,88.7,0.0
3.42,90.5,0.0
3.21,92.4,0.0
3.34,91.2,0.0
3.18,92.7,0.0
3.31,92.3,0.0
3.2,92.5,0.0
3.09,94.7,0.0
3.01,94.9,0.0
2.86,96.7,0.0
2.94,94.6,0.0
2.63,96.1,0.0
2.29,98.3,0.0
2.01,96.6,0.0
1.74,97.8,0.0
1.83,97.1,0.0
1.64,99.3,0.0
1.62,99.9,0.0
1.45,99.4,0.0
1.17,99.2,0.0
1.13,100.0,0.0
1.28,99.4,0.0
1.29,99.0,0.0
1.11,99.8,0.0
1.09,100.0,0.0
1.12,100.0,0.0
1.41,99.5,0.0
1.43,98.6,0.0
1.29,98.8,0.0
1.0,99.8,0.0
0.89,99.9,0.0
0.96,99.8,0.0
0.93,99.7,0.0
0.94,99.7,0.0
0.77,100.0,0.0
0.85,100.0,0.0
1.0,99.5,0.0
0.79,99.8,0.0
0.66,100.0,0.0
0.5,100.0,0.0
0.31,100.0,0.0
0.42,100.0,0.0
0.48,100.0,0.0
0.38,100.0,0.0
0.36,100.0,0.0
0.45,100.0,0.0
0.34,100.0,0.0
0.2,100.0,0.0
-0.01,100.0,0.0
-0.06,100.0,0.0
-0.04,100.0,0.0
-0.08,100.0,0.0
-0.13,100.0,0.0
-0.16,100.0,0.0
-0.23,100.0,0.0
-0.33,100.0,0.0
-0.41,100.0,0.0
-0.4,100.0,0.0
-0.35,100.0,0.0
-0.3,100.0,0.0
-0.24,100.0,0.0
-0.22,100.0,0.0
-0.25,100.0,0.0
-0.22,100.0,0.0
-0.2,100.0,0.0
-0.22,100.0,0.0
-0.27,100.0,0.0
-0.31,100.0,0.0
-0.31,100.0,0.0
-0.3,100.0,0.0
-0.33,100.0,0.0
-0.38,100.0,0.0
-0.4,100.0,0.0
-0.4,100.0,0.0
-0.36,100.0,0.0
-0.34,100.0,0.0
-0.38,100.0,0.0
-0.42,100.0,0.0
-0.5,100.0,0.0
-0.58,100.0,0.0
-0.57,100.0,0.0
-0.49,100.0,0.0
-0.48,100.0,0.0
-0.46,100.0,0.0
-0.37,100.0,0.0
-0.35,100.0,0.0
-0.31,100.0,0.0
-0.27,100.0,0.0
-0.27,100.0,0.0
-0.31,100.0,0.0
-0.27,100.0,0.0
-0.24,100.0,0.0
-0.22,100.0,0.0
-0.22,100.0,0.0
-0.21,100.0,0.0
-0.19,100.0,0.0
-0.14,100.0,0.0
-0.08,100.0,0.0
0.31,100.0,0.0
0.36,100.0,0.0
0.32,100.0,0.0
0.4,100.0,0.0
0.61,100.0,0.0
0.92,100.0,0.0
1.02,100.0,0.0
1.02,100.0,0.0
1.23,100.0,0.0
1.47,100.0,0.0
1.56,100.0,0.0
1.37,100.0,0.0
1.37,100.0,0.0
1.41,100.0,0.0
1.5,100.0,0.0
1.58,100.0,0.0
1.66,100.0,0.0
1.75,100.0,0.0
1.86,98.6,0.0
1.98,95.1,0.0
2.04,91.7,0.0
2.02,90.4,0.0
2.05,90.6,0.0
2.07,90.9,0.0
2.17,91.0,0.0
2.2,90.0,0.0
2.13,89.7,0.0
2.07,89.7,0.0
2.02,89.1,0.0
1.98,88.8,0.0
1.96,89.0,0.0
1.97,89.2,0.0
1.98,88.8,0.0
1.99,88.7,0.0
1.92,88.4,0.0
1.87,88.8,0.0
1.82,88.4,0.0
1.79,88.5,0.0
1.78,87.7,0.0
1.77,87.4,0.0
1.8,87.1,0.0
1.84,87.4,0.0
1.89,86.1,0.0
1.93,85.3,0.0
1.97,85.2,0.0
2.01,85.2,0.0
2.05,85.2,0.0
2.04,85.4,0.0
2.06,85.7,0.0
2.06,85.4,0.0
2.01,85.1,0.0
2.01,85.2,0.0
1.97,85.3,0.0
1.95,85.0,0.0
1.87,84.2,0.0
1.84,84.4,0.0
1.83,84.2,0.0
1.83,84.3,0.0
1.8,83.3,0.0
1.69,82.5,0.0
1.6,82.0,0.0
1.55,82.3,0.0
1.48,80.0,0.0
1.42,79.63,0.0
1.42,79.64,0.0
1.45,79.34,0.0
1.46,79.01,0.0
1.51,78.67,0.0
1.58,77.69,0.0
1.63,76.63,0.0
1.73,76.02,0.0
1.75,75.64,0.0
1.79,75.12,0.0
1.81,74.58,0.0
1.85,74.22,0.0
1.85,73.91,0.0
1.85,74.39,0.0
1.87,73.98,0.0
1.89,73.52,0.0
1.89,74.13,0.0
1.88,73.84,0.0
1.85,73.68,0.0
1.87,74.87,0.0
1.9,74.73,0.0
1.87,73.65,0.0
1.94,72.86,0.0
1.97,73.08,0.0
1.98,73.28,0.0
1.94,73.3,0.0
1.97,72.8,0.0
1.85,74.66,0.0
1.74,74.74,0.0
1.86,74.58,0.0
1.72,76.13,0.0
1.56,77.36,0.0
1.57,78.2,0.0
1.67,78.0,0.0
1.37,79.86,0.0
1.28,79.62,0.0
1.28,79.23,0.0
1.32,78.1,0.0
1.39,77.07,0.0
1.39,77.01,0.0
1.33,77.2,0.0
1.32,77.87,0.0
1.22,80.3,0.0
1.36,79.98,0.0
1.15,81.8,0.0
1.13,82.5,0.0
1.19,81.9,0.0
1.23,82.0,0.0
1.31,81.4,0.0
1.31,81.8,0.0
1.29,81.0,0.0
1.27,83.0,0.0
1.24,83.6,0.0
1.23,83.4,0.0
1.25,83.1,0.0
1.27,82.7,0.0
1.24,81.9,0.0
1.21,85.0,0.0
1.18,84.2,0.0
1.19,84.8,0.0
1.18,84.7,0.0
1.19,85.0,0.0
1.17,85.1,0.0
1.14,85.9,0.0
1.13,86.6,0.0
1.14,87.1,0.0
1.2,87.3,0.0
1.22,87.5,0.0
1.18,87.9,0.0
1.18,88.1,0.0
1.35,86.9,0.0
1.37,87.4,0.0
1.34,87.8,0.0
1.35,88.2,0.0
1.35,88.5,0.0
1.39,88.3,0.0
1.52,87.8,0.0
1.58,87.0,0.0
1.71,86.5,0.0
1.77,85.1,0.0
1.94,84.8,0.0
1.96,85.8,0.0
1.88,86.9,0.0
1.97,86.0,0.0
1.98,85.7,0.0
1.94,85.5,0.0
1.98,86.3,0.0
2.05,85.6,0.0
2.05,86.3,0.0
2.1,84.6,0.0
2.19,84.0,0.0
2.27,81.9,0.0
2.4,80.1,0.0
2.41,80.5,0.0
2.5,75.7,0.0
2.67,71.39,0.0
2.69,70.27,0.0
2.77,67.78,0.0
2.81,65.64,0.0
2.92,66.28,0.0
2.92,65.41,0.0
2.9,65.18,0.0
2.96,63.88,0.0
3.03,62.26,0.0
3.02,62.35,0.0
3.12,62.68,0.0
3.24,62.3,0.0
3.33,62.29,0.0
3.37,61.78,0.0
3.33,62.49,0.0
3.42,62.68,0.0
3.46,62.57,0.0
3.37,62.12,0.0
3.38,62.21,0.0
3.41,62.68,0.0
3.42,62.36,0.0
3.33,62.46,0.0
3.38,62.63,0.0
3.35,62.43,0.0
3.37,62.79,0.0
3.17,67.7,0.0
3.21,65.09,0.0
3.15,67.1,0.0
3.06,67.4,0.0
3.04,65.95,0.0
2.86,71.11,0.0
2.72,69.66,0.0
2.68,69.83,0.0
2.64,69.75,0.0
2.61,69.72,0.0
2.58,70.32,0.0
2.54,72.41,0.0
2.49,74.04,0.0
2.52,73.96,0.0
2.55,73.53,0.0
2.67,72.49,0.0
2.67,70.98,0.0
2.69,69.41,0.0
2.71,69.27,0.0
2.74,69.03,0.0
2.84,67.61,0.0
2.8,67.93,0.0
2.81,67.94,0.0
2.79,67.09,0.0
2.61,72.1,0.0
2.56,70.78,0.0
2.59,71.57,0.0
2.54,73.96,0.0
2.55,76.15,0.0
2.52,76.87,0.0
2.44,78.78,0.0
2.49,75.85,0.0
2.37,80.5,0.0
2.36,78.32,0.0
2.44,77.93,0.0
2.46,77.27,0.0
2.44,77.02,0.0
2.43,82.2,0.0
2.34,83.7,0.0
2.3,84.2,0.0
2.25,83.4,0.0
2.05,84.3,0.0
2.02,84.9,0.0
2.06,83.9,0.0
2.1,83.8,0.0
2.25,82.4,0.0
